time	V(output)
1.273275924759507e-002	2.999985e-005
1.273559259580935e-002	2.999985e-005
1.273842594402364e-002	2.999985e-005
1.273843594402364e-002	3.232519e-005
1.273844594402364e-002	9.614843e-005
1.273845594402364e-002	2.127602e-003
1.273846594402364e-002	1.240036e-001
1.273847594402364e-002	1.074603e+000
1.273849594402364e-002	3.489334e+000
1.273853594402364e-002	4.997335e+000
1.273861594402364e-002	4.999967e+000
1.274516451545221e-002	4.999969e+000
1.275171308688078e-002	4.999970e+000
1.275826165830935e-002	4.999971e+000
1.276481022973792e-002	4.999971e+000
1.277135880116649e-002	4.999971e+000
1.277790737259506e-002	4.999971e+000
1.278445594402364e-002	4.999970e+000
1.278879438152364e-002	4.999989e+000
1.279313281902364e-002	4.999999e+000
1.279747125652364e-002	5.000000e+000
1.280180969402364e-002	4.999991e+000
1.280614813152363e-002	4.999973e+000
1.281048656902364e-002	4.999945e+000
1.281482500652363e-002	4.999908e+000
1.281483500652363e-002	4.997875e+000
1.281484500652363e-002	4.875997e+000
1.281485500652363e-002	3.925397e+000
1.281487500652363e-002	4.564835e-001
1.281488000652364e-002	3.296162e-003
1.281489000652364e-002	4.754224e-004
1.281491000652364e-002	4.810244e-005
1.281495000652363e-002	2.999985e-005
1.282143000652363e-002	2.999985e-005
1.282791000652363e-002	2.999985e-005
1.283439000652363e-002	2.999985e-005
1.284087000652364e-002	2.999985e-005
1.284735000652363e-002	2.999985e-005
1.285383000652363e-002	2.999985e-005
1.286031000652363e-002	2.999985e-005
1.286543000652364e-002	2.999985e-005
1.286826335473792e-002	2.999985e-005
1.287109670295221e-002	2.999985e-005
1.287393005116649e-002	2.999985e-005
1.287676339938078e-002	2.999985e-005
1.287959674759506e-002	2.999985e-005
1.288243009580935e-002	2.999985e-005
1.288526344402363e-002	2.999985e-005
1.288527344402363e-002	3.232519e-005
1.288528344402363e-002	9.614843e-005
1.288529344402363e-002	2.127602e-003
1.288530344402363e-002	1.240036e-001
1.288531344402363e-002	1.074603e+000
1.288533344402363e-002	3.489334e+000
1.288537344402363e-002	4.997335e+000
1.288545344402363e-002	4.999967e+000
1.289200201545220e-002	4.999969e+000
1.289855058688078e-002	4.999970e+000
1.290509915830935e-002	4.999971e+000
1.291164772973792e-002	4.999971e+000
1.291819630116649e-002	4.999971e+000
1.292474487259506e-002	4.999971e+000
1.293129344402363e-002	4.999970e+000
1.293563045295220e-002	4.999989e+000
1.293996746188078e-002	4.999999e+000
1.294430447080935e-002	4.999999e+000
1.294864147973792e-002	4.999991e+000
1.295297848866649e-002	4.999973e+000
1.295731549759506e-002	4.999945e+000
1.296165250652363e-002	4.999908e+000
1.296166250652363e-002	4.997875e+000
1.296167250652363e-002	4.875997e+000
1.296168250652363e-002	3.925397e+000
1.296170250652363e-002	4.564835e-001
1.296170750652363e-002	3.296162e-003
1.296171750652363e-002	4.754224e-004
1.296173750652363e-002	4.810244e-005
1.296177750652363e-002	2.999985e-005
1.296825750652363e-002	2.999985e-005
1.297473750652363e-002	2.999985e-005
1.298121750652363e-002	2.999985e-005
1.298769750652363e-002	2.999985e-005
1.299417750652363e-002	2.999985e-005
1.300065750652363e-002	2.999985e-005
1.300713750652363e-002	2.999985e-005
1.301225750652363e-002	2.999985e-005
1.301509085473792e-002	2.999985e-005
1.301792420295220e-002	2.999985e-005
1.302075755116649e-002	2.999985e-005
1.302359089938077e-002	2.999985e-005
1.302642424759506e-002	2.999985e-005
1.302925759580934e-002	2.999985e-005
1.303209094402363e-002	2.999985e-005
1.303210094402363e-002	3.232519e-005
1.303211094402363e-002	9.614843e-005
1.303212094402363e-002	2.127602e-003
1.303213094402363e-002	1.240036e-001
1.303214094402363e-002	1.074603e+000
1.303216094402363e-002	3.489334e+000
1.303220094402363e-002	4.997335e+000
1.303228094402363e-002	4.999967e+000
1.303882951545220e-002	4.999969e+000
1.304537808688077e-002	4.999970e+000
1.305192665830934e-002	4.999971e+000
1.305847522973791e-002	4.999971e+000
1.306502380116649e-002	4.999971e+000
1.307157237259506e-002	4.999971e+000
1.307812094402363e-002	4.999970e+000
1.308245938152363e-002	4.999989e+000
1.308679781902363e-002	4.999999e+000
1.309113625652363e-002	5.000000e+000
1.309547469402363e-002	4.999991e+000
1.309981313152363e-002	4.999973e+000
1.310415156902363e-002	4.999945e+000
1.310849000652363e-002	4.999908e+000
1.310850000652363e-002	4.997875e+000
1.310851000652363e-002	4.875997e+000
1.310852000652363e-002	3.925397e+000
1.310854000652363e-002	4.564835e-001
1.310854500652363e-002	3.296162e-003
1.310855500652363e-002	4.754224e-004
1.310857500652363e-002	4.810244e-005
1.310861500652363e-002	2.999985e-005
1.311509500652363e-002	2.999985e-005
1.312157500652363e-002	2.999985e-005
1.312805500652363e-002	2.999985e-005
1.313453500652363e-002	2.999985e-005
1.314101500652363e-002	2.999985e-005
1.314749500652363e-002	2.999985e-005
1.315397500652363e-002	2.999985e-005
1.315909500652363e-002	2.999985e-005
1.316192835473791e-002	2.999985e-005
1.316476170295220e-002	2.999985e-005
1.316759505116649e-002	2.999985e-005
1.317042839938077e-002	2.999985e-005
1.317326174759506e-002	2.999985e-005
1.317609509580934e-002	2.999985e-005
1.317892844402363e-002	2.999985e-005
1.317893844402363e-002	3.232519e-005
1.317894844402363e-002	9.614843e-005
1.317895844402363e-002	2.127602e-003
1.317896844402363e-002	1.240036e-001
1.317897844402363e-002	1.074603e+000
1.317899844402363e-002	3.489334e+000
1.317903844402363e-002	4.997335e+000
1.317911844402363e-002	4.999967e+000
1.318566701545220e-002	4.999969e+000
1.319221558688077e-002	4.999970e+000
1.319876415830934e-002	4.999971e+000
1.320531272973791e-002	4.999971e+000
1.321186130116648e-002	4.999971e+000
1.321840987259505e-002	4.999971e+000
1.322495844402363e-002	4.999970e+000
1.322929688152363e-002	4.999989e+000
1.323363531902363e-002	4.999999e+000
1.323797375652363e-002	5.000000e+000
1.324231219402362e-002	4.999991e+000
1.324665063152362e-002	4.999973e+000
1.325098906902363e-002	4.999945e+000
1.325532750652362e-002	4.999908e+000
1.325533750652362e-002	4.997875e+000
1.325534750652362e-002	4.875997e+000
1.325535750652362e-002	3.925397e+000
1.325537750652362e-002	4.564835e-001
1.325538250652363e-002	3.296162e-003
1.325539250652363e-002	4.754224e-004
1.325541250652363e-002	4.810244e-005
1.325545250652362e-002	2.999985e-005
1.326193250652362e-002	2.999985e-005
1.326841250652362e-002	2.999985e-005
1.327489250652362e-002	2.999985e-005
1.328137250652363e-002	2.999985e-005
1.328785250652362e-002	2.999985e-005
1.329433250652362e-002	2.999985e-005
1.330081250652362e-002	2.999985e-005
1.330593250652363e-002	2.999985e-005
1.330876585473791e-002	2.999985e-005
1.331159920295220e-002	2.999985e-005
1.331443255116648e-002	2.999985e-005
1.331726589938077e-002	2.999985e-005
1.332009924759505e-002	2.999985e-005
1.332293259580934e-002	2.999985e-005
1.332576594402362e-002	2.999985e-005
1.332577594402362e-002	3.232519e-005
1.332578594402362e-002	9.614843e-005
1.332579594402362e-002	2.127602e-003
1.332580594402362e-002	1.240036e-001
1.332581594402362e-002	1.074603e+000
1.332583594402362e-002	3.489334e+000
1.332587594402362e-002	4.997335e+000
1.332595594402362e-002	4.999967e+000
1.333250451545219e-002	4.999969e+000
1.333905308688077e-002	4.999970e+000
1.334560165830934e-002	4.999971e+000
1.335215022973791e-002	4.999971e+000
1.335869880116648e-002	4.999971e+000
1.336524737259505e-002	4.999971e+000
1.337179594402362e-002	4.999970e+000
1.337613295295219e-002	4.999989e+000
1.338046996188077e-002	4.999999e+000
1.338480697080934e-002	4.999999e+000
1.338914397973791e-002	4.999991e+000
1.339348098866648e-002	4.999973e+000
1.339781799759505e-002	4.999945e+000
1.340215500652362e-002	4.999908e+000
1.340216500652362e-002	4.997875e+000
1.340217500652362e-002	4.875997e+000
1.340218500652362e-002	3.925397e+000
1.340220500652362e-002	4.564835e-001
1.340221000652362e-002	3.296162e-003
1.340222000652362e-002	4.754224e-004
1.340224000652362e-002	4.810244e-005
1.340228000652362e-002	2.999985e-005
1.340876000652362e-002	2.999985e-005
1.341524000652362e-002	2.999985e-005
1.342172000652362e-002	2.999985e-005
1.342820000652362e-002	2.999985e-005
1.343468000652362e-002	2.999985e-005
1.344116000652362e-002	2.999985e-005
1.344764000652362e-002	2.999985e-005
1.345276000652362e-002	2.999985e-005
1.345559335473791e-002	2.999985e-005
1.345842670295219e-002	2.999985e-005
1.346126005116648e-002	2.999985e-005
1.346409339938076e-002	2.999985e-005
1.346692674759505e-002	2.999985e-005
1.346976009580933e-002	2.999985e-005
1.347259344402362e-002	2.999985e-005
1.347260344402362e-002	3.232519e-005
1.347261344402362e-002	9.614843e-005
1.347262344402362e-002	2.127602e-003
1.347263344402362e-002	1.240036e-001
1.347264344402362e-002	1.074603e+000
1.347266344402362e-002	3.489334e+000
1.347270344402362e-002	4.997335e+000
1.347278344402362e-002	4.999967e+000
1.347933201545219e-002	4.999969e+000
1.348588058688076e-002	4.999970e+000
1.349242915830933e-002	4.999971e+000
1.349897772973790e-002	4.999971e+000
1.350552630116648e-002	4.999971e+000
1.351207487259505e-002	4.999971e+000
1.351862344402362e-002	4.999970e+000
1.352294781902362e-002	4.999970e+000
1.352727219402362e-002	4.999970e+000
1.353159656902362e-002	4.999970e+000
1.353592094402362e-002	4.999970e+000
1.354024531902362e-002	4.999970e+000
1.354456969402362e-002	4.999970e+000
1.354889406902362e-002	4.999970e+000
1.354889531902362e-002	4.999970e+000
1.354899250652362e-002	4.999908e+000
1.354900250652362e-002	4.997875e+000
1.354901250652362e-002	4.875997e+000
1.354902250652362e-002	3.925397e+000
1.354904250652362e-002	4.564835e-001
1.354904750652362e-002	3.296162e-003
1.354905750652362e-002	4.754224e-004
1.354907750652362e-002	4.810244e-005
1.354911750652362e-002	2.999985e-005
1.355559750652362e-002	2.999985e-005
1.356207750652362e-002	2.999985e-005
1.356855750652362e-002	2.999985e-005
1.357503750652362e-002	2.999985e-005
1.358151750652362e-002	2.999985e-005
1.358799750652362e-002	2.999985e-005
1.359447750652362e-002	2.999985e-005
1.359959750652362e-002	2.999985e-005
1.360243085473790e-002	2.999985e-005
1.360526420295219e-002	2.999985e-005
1.360809755116648e-002	2.999985e-005
1.361093089938076e-002	2.999985e-005
1.361376424759505e-002	2.999985e-005
1.361659759580933e-002	2.999985e-005
1.361943094402362e-002	2.999985e-005
1.361944094402362e-002	3.232519e-005
1.361945094402362e-002	9.614843e-005
1.361946094402362e-002	2.127602e-003
1.361947094402362e-002	1.240036e-001
1.361948094402362e-002	1.074603e+000
1.361950094402362e-002	3.489334e+000
1.361954094402362e-002	4.997335e+000
1.361962094402362e-002	4.999967e+000
1.362616951545219e-002	4.999969e+000
1.363271808688076e-002	4.999970e+000
1.363926665830933e-002	4.999971e+000
1.364581522973790e-002	4.999971e+000
1.365236380116647e-002	4.999971e+000
1.365891237259504e-002	4.999971e+000
1.366546094402362e-002	4.999970e+000
1.366979938152362e-002	4.999989e+000
1.367413781902362e-002	4.999999e+000
1.367847625652362e-002	5.000000e+000
1.368281469402361e-002	4.999991e+000
1.368715313152361e-002	4.999973e+000
1.369149156902362e-002	4.999945e+000
1.369583000652361e-002	4.999908e+000
1.369584000652361e-002	4.997875e+000
1.369585000652361e-002	4.875997e+000
1.369586000652361e-002	3.925397e+000
1.369588000652361e-002	4.564835e-001
1.369588500652362e-002	3.296162e-003
1.369589500652362e-002	4.754224e-004
1.369591500652361e-002	4.810244e-005
1.369595500652361e-002	2.999985e-005
1.370243500652361e-002	2.999985e-005
1.370891500652361e-002	2.999985e-005
1.371539500652361e-002	2.999985e-005
1.372187500652362e-002	2.999985e-005
1.372835500652361e-002	2.999985e-005
1.373483500652361e-002	2.999985e-005
1.374131500652361e-002	2.999985e-005
1.374643500652362e-002	2.999985e-005
1.374926835473790e-002	2.999985e-005
1.375210170295219e-002	2.999985e-005
1.375493505116647e-002	2.999985e-005
1.375776839938076e-002	2.999985e-005
1.376060174759504e-002	2.999985e-005
1.376343509580933e-002	2.999985e-005
1.376626844402361e-002	2.999985e-005
1.376627844402361e-002	3.232519e-005
1.376628844402361e-002	9.614843e-005
1.376629844402361e-002	2.127602e-003
1.376630844402361e-002	1.240036e-001
1.376631844402361e-002	1.074603e+000
1.376633844402361e-002	3.489334e+000
1.376637844402361e-002	4.997335e+000
1.376645844402361e-002	4.999967e+000
1.377300701545218e-002	4.999969e+000
1.377955558688076e-002	4.999970e+000
1.378610415830933e-002	4.999971e+000
1.379265272973790e-002	4.999971e+000
1.379920130116647e-002	4.999971e+000
1.380574987259504e-002	4.999971e+000
1.381229844402361e-002	4.999970e+000
1.381663545295218e-002	4.999989e+000
1.382097246188076e-002	4.999999e+000
1.382530947080933e-002	4.999999e+000
1.382964647973790e-002	4.999991e+000
1.383398348866647e-002	4.999973e+000
1.383832049759504e-002	4.999945e+000
1.384265750652361e-002	4.999908e+000
1.384266750652361e-002	4.997875e+000
1.384267750652361e-002	4.875997e+000
1.384268750652361e-002	3.925397e+000
1.384270750652361e-002	4.564835e-001
1.384271250652361e-002	3.296162e-003
1.384272250652361e-002	4.754224e-004
1.384274250652361e-002	4.810244e-005
1.384278250652361e-002	2.999985e-005
1.384926250652361e-002	2.999985e-005
1.385574250652361e-002	2.999985e-005
1.386222250652361e-002	2.999985e-005
1.386870250652361e-002	2.999985e-005
1.387518250652361e-002	2.999985e-005
1.388166250652361e-002	2.999985e-005
1.388814250652361e-002	2.999985e-005
1.389326250652361e-002	2.999985e-005
1.389609585473790e-002	2.999985e-005
1.389892920295218e-002	2.999985e-005
1.390176255116647e-002	2.999985e-005
1.390459589938075e-002	2.999985e-005
1.390742924759504e-002	2.999985e-005
1.391026259580932e-002	2.999985e-005
1.391309594402361e-002	2.999985e-005
1.391310594402361e-002	3.232519e-005
1.391311594402361e-002	9.614843e-005
1.391312594402361e-002	2.127602e-003
1.391313594402361e-002	1.240036e-001
1.391314594402361e-002	1.074603e+000
1.391316594402361e-002	3.489334e+000
1.391320594402361e-002	4.997335e+000
1.391328594402361e-002	4.999967e+000
1.391983451545218e-002	4.999969e+000
1.392638308688075e-002	4.999970e+000
1.393293165830932e-002	4.999971e+000
1.393948022973789e-002	4.999971e+000
1.394602880116647e-002	4.999971e+000
1.395257737259504e-002	4.999971e+000
1.395912594402361e-002	4.999970e+000
1.396346438152361e-002	4.999989e+000
1.396780281902361e-002	4.999999e+000
1.397214125652361e-002	5.000000e+000
1.397647969402361e-002	4.999991e+000
1.398081813152361e-002	4.999973e+000
1.398515656902361e-002	4.999945e+000
1.398949500652361e-002	4.999908e+000
1.398950500652361e-002	4.997875e+000
1.398951500652361e-002	4.875997e+000
1.398952500652361e-002	3.925397e+000
1.398954500652361e-002	4.564835e-001
1.398955000652361e-002	3.296162e-003
1.398956000652361e-002	4.754224e-004
1.398958000652361e-002	4.810244e-005
1.398962000652361e-002	2.999985e-005
1.399610000652361e-002	2.999985e-005
1.400258000652361e-002	2.999985e-005
1.400906000652361e-002	2.999985e-005
1.401554000652361e-002	2.999985e-005
1.402202000652361e-002	2.999985e-005
1.402850000652361e-002	2.999985e-005
1.403498000652361e-002	2.999985e-005
1.404010000652361e-002	2.999985e-005
1.404293335473789e-002	2.999985e-005
1.404576670295218e-002	2.999985e-005
1.404860005116647e-002	2.999985e-005
1.405143339938075e-002	2.999985e-005
1.405426674759504e-002	2.999985e-005
1.405710009580932e-002	2.999985e-005
1.405993344402361e-002	2.999985e-005
1.405994344402361e-002	3.232519e-005
1.405995344402361e-002	9.614843e-005
1.405996344402361e-002	2.127602e-003
1.405997344402361e-002	1.240036e-001
1.405998344402361e-002	1.074603e+000
1.406000344402361e-002	3.489334e+000
1.406004344402361e-002	4.997335e+000
1.406012344402361e-002	4.999967e+000
1.406667201545218e-002	4.999969e+000
1.407322058688075e-002	4.999970e+000
1.407976915830932e-002	4.999971e+000
1.408631772973789e-002	4.999971e+000
1.409286630116646e-002	4.999971e+000
1.409941487259503e-002	4.999971e+000
1.410596344402361e-002	4.999970e+000
1.411030188152361e-002	4.999989e+000
1.411464031902361e-002	4.999999e+000
1.411897875652361e-002	5.000000e+000
1.412331719402360e-002	4.999991e+000
1.412765563152360e-002	4.999973e+000
1.413199406902361e-002	4.999945e+000
1.413633250652360e-002	4.999908e+000
1.413634250652360e-002	4.997875e+000
1.413635250652360e-002	4.875997e+000
1.413636250652360e-002	3.925397e+000
1.413638250652360e-002	4.564835e-001
1.413638750652361e-002	3.296162e-003
1.413639750652361e-002	4.754224e-004
1.413641750652360e-002	4.810244e-005
1.413645750652360e-002	2.999985e-005
1.414293750652360e-002	2.999985e-005
1.414941750652360e-002	2.999985e-005
1.415589750652360e-002	2.999985e-005
1.416237750652361e-002	2.999985e-005
1.416885750652360e-002	2.999985e-005
1.417533750652360e-002	2.999985e-005
1.418181750652360e-002	2.999985e-005
1.418693750652360e-002	2.999985e-005
1.418977085473789e-002	2.999985e-005
1.419260420295218e-002	2.999985e-005
1.419543755116646e-002	2.999985e-005
1.419827089938075e-002	2.999985e-005
1.420110424759503e-002	2.999985e-005
1.420393759580932e-002	2.999985e-005
1.420677094402360e-002	2.999985e-005
1.420678094402360e-002	3.232519e-005
1.420679094402360e-002	9.614843e-005
1.420680094402360e-002	2.127602e-003
1.420681094402360e-002	1.240036e-001
1.420682094402360e-002	1.074603e+000
1.420684094402360e-002	3.489334e+000
1.420688094402360e-002	4.997335e+000
1.420696094402360e-002	4.999967e+000
1.421350951545217e-002	4.999969e+000
1.422005808688075e-002	4.999970e+000
1.422660665830932e-002	4.999971e+000
1.423315522973789e-002	4.999971e+000
1.423970380116646e-002	4.999971e+000
1.424625237259503e-002	4.999971e+000
1.425280094402360e-002	4.999970e+000
1.425713795295217e-002	4.999989e+000
1.426147496188075e-002	4.999999e+000
1.426581197080932e-002	4.999999e+000
1.427014897973789e-002	4.999991e+000
1.427448598866646e-002	4.999973e+000
1.427882299759503e-002	4.999945e+000
1.428316000652360e-002	4.999908e+000
1.428317000652360e-002	4.997875e+000
1.428318000652360e-002	4.875997e+000
1.428319000652360e-002	3.925397e+000
1.428321000652360e-002	4.564835e-001
1.428321500652360e-002	3.296162e-003
1.428322500652360e-002	4.754224e-004
1.428324500652360e-002	4.810244e-005
1.428328500652360e-002	2.999985e-005
1.428976500652360e-002	2.999985e-005
1.429624500652360e-002	2.999985e-005
1.430272500652360e-002	2.999985e-005
1.430920500652360e-002	2.999985e-005
1.431568500652360e-002	2.999985e-005
1.432216500652360e-002	2.999985e-005
1.432864500652360e-002	2.999985e-005
1.433376500652360e-002	2.999985e-005
1.433659835473789e-002	2.999985e-005
1.433943170295217e-002	2.999985e-005
1.434226505116646e-002	2.999985e-005
1.434509839938074e-002	2.999985e-005
1.434793174759503e-002	2.999985e-005
1.435076509580931e-002	2.999985e-005
1.435359844402360e-002	2.999985e-005
1.435360844402360e-002	3.232519e-005
1.435361844402360e-002	9.614843e-005
1.435362844402360e-002	2.127602e-003
1.435363844402360e-002	1.240036e-001
1.435364844402360e-002	1.074603e+000
1.435366844402360e-002	3.489334e+000
1.435370844402360e-002	4.997335e+000
1.435378844402360e-002	4.999967e+000
1.436033701545217e-002	4.999969e+000
1.436688558688074e-002	4.999970e+000
1.437343415830931e-002	4.999971e+000
1.437998272973788e-002	4.999971e+000
1.438653130116646e-002	4.999971e+000
1.439307987259503e-002	4.999971e+000
1.439962844402360e-002	4.999970e+000
1.440396688152360e-002	4.999989e+000
1.440830531902360e-002	4.999999e+000
1.441264375652360e-002	5.000000e+000
1.441698219402360e-002	4.999991e+000
1.442132063152360e-002	4.999973e+000
1.442565906902360e-002	4.999945e+000
1.442999750652360e-002	4.999908e+000
1.443000750652360e-002	4.997875e+000
1.443001750652360e-002	4.875997e+000
1.443002750652360e-002	3.925397e+000
1.443004750652360e-002	4.564835e-001
1.443005250652360e-002	3.296162e-003
1.443006250652360e-002	4.754224e-004
1.443008250652360e-002	4.810244e-005
1.443012250652360e-002	2.999985e-005
1.443660250652360e-002	2.999985e-005
1.444308250652360e-002	2.999985e-005
1.444956250652360e-002	2.999985e-005
1.445604250652360e-002	2.999985e-005
1.446252250652360e-002	2.999985e-005
1.446900250652360e-002	2.999985e-005
1.447548250652360e-002	2.999985e-005
1.448060250652360e-002	2.999985e-005
1.448343585473788e-002	2.999985e-005
1.448626920295217e-002	2.999985e-005
1.448910255116646e-002	2.999985e-005
1.449193589938074e-002	2.999985e-005
1.449476924759503e-002	2.999985e-005
1.449760259580931e-002	2.999985e-005
1.450043594402360e-002	2.999985e-005
1.450044594402360e-002	3.232519e-005
1.450045594402360e-002	9.614843e-005
1.450046594402360e-002	2.127602e-003
1.450047594402360e-002	1.240036e-001
1.450048594402360e-002	1.074603e+000
1.450050594402360e-002	3.489334e+000
1.450054594402360e-002	4.997335e+000
1.450062594402360e-002	4.999967e+000
1.450717451545217e-002	4.999969e+000
1.451372308688074e-002	4.999970e+000
1.452027165830931e-002	4.999971e+000
1.452682022973788e-002	4.999971e+000
1.453336880116645e-002	4.999971e+000
1.453991737259502e-002	4.999971e+000
1.454646594402360e-002	4.999970e+000
1.455080438152359e-002	4.999989e+000
1.455514281902360e-002	4.999999e+000
1.455948125652360e-002	5.000000e+000
1.456381969402359e-002	4.999991e+000
1.456815813152359e-002	4.999973e+000
1.457249656902360e-002	4.999945e+000
1.457683500652359e-002	4.999908e+000
1.457684500652359e-002	4.997875e+000
1.457685500652359e-002	4.875997e+000
1.457686500652359e-002	3.925397e+000
1.457688500652359e-002	4.564835e-001
1.457689000652359e-002	3.296162e-003
1.457690000652359e-002	4.754224e-004
1.457692000652359e-002	4.810244e-005
1.457696000652359e-002	2.999985e-005
1.458344000652359e-002	2.999985e-005
1.458992000652359e-002	2.999985e-005
1.459640000652359e-002	2.999985e-005
1.460288000652360e-002	2.999985e-005
1.460936000652359e-002	2.999985e-005
1.461584000652359e-002	2.999985e-005
1.462232000652359e-002	2.999985e-005
1.462744000652359e-002	2.999985e-005
1.463027335473788e-002	2.999985e-005
1.463310670295217e-002	2.999985e-005
1.463594005116645e-002	2.999985e-005
1.463877339938074e-002	2.999985e-005
1.464160674759502e-002	2.999985e-005
1.464444009580931e-002	2.999985e-005
1.464727344402359e-002	2.999985e-005
1.464728344402359e-002	3.232519e-005
1.464729344402359e-002	9.614843e-005
1.464730344402359e-002	2.127602e-003
1.464731344402359e-002	1.240036e-001
1.464732344402359e-002	1.074603e+000
1.464734344402359e-002	3.489334e+000
1.464738344402359e-002	4.997335e+000
1.464746344402359e-002	4.999967e+000
1.464794344402359e-002	4.999970e+000
1.465442344402359e-002	4.999970e+000
1.466090344402359e-002	4.999970e+000
1.466738344402359e-002	4.999970e+000
1.467386344402359e-002	4.999970e+000
1.468034344402359e-002	4.999970e+000
1.468682344402359e-002	4.999970e+000
1.469330344402359e-002	4.999970e+000
1.469764045295216e-002	4.999989e+000
1.470197746188074e-002	4.999999e+000
1.470631447080931e-002	4.999999e+000
1.471065147973788e-002	4.999991e+000
1.471498848866645e-002	4.999973e+000
1.471932549759502e-002	4.999945e+000
1.472366250652359e-002	4.999908e+000
1.472367250652359e-002	4.997875e+000
1.472368250652359e-002	4.875997e+000
1.472369250652359e-002	3.925397e+000
1.472371250652359e-002	4.564835e-001
1.472371750652359e-002	3.296162e-003
1.472372750652359e-002	4.754224e-004
1.472374750652359e-002	4.810244e-005
1.472378750652359e-002	2.999985e-005
1.473026750652359e-002	2.999985e-005
1.473674750652359e-002	2.999985e-005
1.474322750652359e-002	2.999985e-005
1.474970750652359e-002	2.999985e-005
1.475618750652359e-002	2.999985e-005
1.476266750652359e-002	2.999985e-005
1.476914750652359e-002	2.999985e-005
1.477426750652359e-002	2.999985e-005
1.477710085473788e-002	2.999985e-005
1.477993420295216e-002	2.999985e-005
1.478276755116645e-002	2.999985e-005
1.478560089938073e-002	2.999985e-005
1.478843424759502e-002	2.999985e-005
1.479126759580930e-002	2.999985e-005
1.479410094402359e-002	2.999985e-005
1.479411094402359e-002	3.232519e-005
1.479412094402359e-002	9.614843e-005
1.479413094402359e-002	2.127602e-003
1.479414094402359e-002	1.240036e-001
1.479415094402359e-002	1.074603e+000
1.479417094402359e-002	3.489334e+000
1.479421094402359e-002	4.997335e+000
1.479429094402359e-002	4.999967e+000
1.480083951545216e-002	4.999969e+000
1.480738808688073e-002	4.999970e+000
1.481393665830930e-002	4.999971e+000
1.482048522973787e-002	4.999971e+000
1.482703380116645e-002	4.999971e+000
1.483358237259502e-002	4.999971e+000
1.484013094402359e-002	4.999970e+000
1.484446938152359e-002	4.999989e+000
1.484880781902359e-002	4.999999e+000
1.485314625652359e-002	5.000000e+000
1.485748469402359e-002	4.999991e+000
1.486182313152359e-002	4.999973e+000
1.486616156902359e-002	4.999945e+000
1.487050000652359e-002	4.999908e+000
1.487051000652359e-002	4.997875e+000
1.487052000652359e-002	4.875997e+000
1.487053000652359e-002	3.925397e+000
1.487055000652359e-002	4.564835e-001
1.487055500652359e-002	3.296162e-003
1.487056500652359e-002	4.754224e-004
1.487058500652359e-002	4.810244e-005
1.487062500652359e-002	2.999985e-005
1.487710500652359e-002	2.999985e-005
1.488358500652359e-002	2.999985e-005
1.489006500652359e-002	2.999985e-005
1.489654500652359e-002	2.999985e-005
1.490302500652359e-002	2.999985e-005
1.490950500652359e-002	2.999985e-005
1.491598500652359e-002	2.999985e-005
1.492110500652359e-002	2.999985e-005
1.492393835473787e-002	2.999985e-005
1.492677170295216e-002	2.999985e-005
1.492960505116645e-002	2.999985e-005
1.493243839938073e-002	2.999985e-005
1.493527174759502e-002	2.999985e-005
1.493810509580930e-002	2.999985e-005
1.494093844402359e-002	2.999985e-005
1.494094844402359e-002	3.232519e-005
1.494095844402359e-002	9.614843e-005
1.494096844402359e-002	2.127602e-003
1.494097844402359e-002	1.240036e-001
1.494098844402359e-002	1.074603e+000
1.494100844402359e-002	3.489334e+000
1.494104844402359e-002	4.997335e+000
1.494112844402359e-002	4.999967e+000
1.494767701545216e-002	4.999969e+000
1.495422558688073e-002	4.999970e+000
1.496077415830930e-002	4.999971e+000
1.496732272973787e-002	4.999971e+000
1.497387130116644e-002	4.999971e+000
1.498041987259501e-002	4.999971e+000
1.498696844402359e-002	4.999970e+000
1.499130688152358e-002	4.999989e+000
1.499564531902359e-002	4.999999e+000
1.499998375652359e-002	5.000000e+000
1.500432219402358e-002	4.999991e+000
1.500866063152358e-002	4.999973e+000
1.501299906902359e-002	4.999945e+000
1.501733750652358e-002	4.999908e+000
1.501734750652358e-002	4.997875e+000
1.501735750652358e-002	4.875997e+000
1.501736750652358e-002	3.925397e+000
1.501738750652358e-002	4.564835e-001
1.501739250652358e-002	3.296162e-003
1.501740250652358e-002	4.754224e-004
1.501742250652358e-002	4.810244e-005
1.501746250652358e-002	2.999985e-005
1.502394250652358e-002	2.999985e-005
1.503042250652358e-002	2.999985e-005
1.503690250652358e-002	2.999985e-005
1.504338250652358e-002	2.999985e-005
1.504986250652358e-002	2.999985e-005
1.505634250652358e-002	2.999985e-005
1.506282250652358e-002	2.999985e-005
1.506794250652358e-002	2.999985e-005
1.507077585473787e-002	2.999985e-005
1.507360920295216e-002	2.999985e-005
1.507644255116644e-002	2.999985e-005
1.507927589938073e-002	2.999985e-005
1.508210924759501e-002	2.999985e-005
1.508494259580930e-002	2.999985e-005
1.508777594402358e-002	2.999985e-005
1.508778594402358e-002	3.232519e-005
1.508779594402358e-002	9.614843e-005
1.508780594402358e-002	2.127602e-003
1.508781594402358e-002	1.240036e-001
1.508782594402358e-002	1.074603e+000
1.508784594402358e-002	3.489334e+000
1.508788594402358e-002	4.997335e+000
1.508796594402358e-002	4.999967e+000
1.509451451545215e-002	4.999969e+000
1.510106308688072e-002	4.999970e+000
