time	V(output)
1.150372192023527e-002	2.999985e-005
1.152711620594955e-002	2.999985e-005
1.155051049166384e-002	2.999985e-005
1.157390477737812e-002	2.999985e-005
1.159729906309241e-002	2.999985e-005
1.162069334880670e-002	2.999985e-005
1.164408763452098e-002	2.999985e-005
1.174877513452098e-002	2.999985e-005
1.176057951671441e-002	2.999985e-005
1.177238389890784e-002	2.999985e-005
1.178418828110127e-002	2.999985e-005
1.179599266329470e-002	2.999985e-005
1.180779704548812e-002	2.999985e-005
1.181960142768155e-002	2.999985e-005
1.183140580987498e-002	2.999985e-005
1.183141580987498e-002	3.232519e-005
1.183142580987498e-002	9.614843e-005
1.183143580987498e-002	2.127602e-003
1.183144580987498e-002	1.240036e-001
1.183145580987498e-002	1.074603e+000
1.183147580987498e-002	3.489334e+000
1.183151580987498e-002	4.997335e+000
1.183159580987498e-002	4.999967e+000
1.185497866701784e-002	4.999969e+000
1.187836152416069e-002	4.999970e+000
1.190174438130355e-002	4.999971e+000
1.192512723844641e-002	4.999972e+000
1.194851009558927e-002	4.999971e+000
1.197189295273212e-002	4.999971e+000
1.199527580987498e-002	4.999970e+000
1.202238001249426e-002	4.999990e+000
1.204948421511354e-002	5.000000e+000
1.207658841773282e-002	5.000000e+000
1.210369262035210e-002	4.999992e+000
1.213079682297138e-002	4.999973e+000
1.215790102559066e-002	4.999946e+000
1.218500522820994e-002	4.999908e+000
1.218501522820994e-002	4.997875e+000
1.218502522820994e-002	4.875997e+000
1.218503522820994e-002	3.925397e+000
1.218505522820994e-002	4.564835e-001
1.218506022820994e-002	3.296162e-003
1.218507022820994e-002	4.754224e-004
1.218509022820994e-002	4.810244e-005
1.218513022820994e-002	2.999985e-005
1.220852451392422e-002	2.999985e-005
1.223191879963851e-002	2.999985e-005
1.225531308535280e-002	2.999985e-005
1.227870737106708e-002	2.999985e-005
1.230210165678137e-002	2.999985e-005
1.232549594249565e-002	2.999985e-005
1.234889022820994e-002	2.999985e-005
1.245357772820994e-002	2.999985e-005
1.246538211040337e-002	2.999985e-005
1.247718649259679e-002	2.999985e-005
1.248899087479022e-002	2.999985e-005
1.250079525698365e-002	2.999985e-005
1.251259963917708e-002	2.999985e-005
1.252440402137051e-002	2.999985e-005
1.253620840356394e-002	2.999985e-005
1.253621840356394e-002	3.232519e-005
1.253622840356394e-002	9.614843e-005
1.253623840356394e-002	2.127602e-003
1.253624840356394e-002	1.240036e-001
1.253625840356394e-002	1.074603e+000
1.253627840356394e-002	3.489334e+000
1.253631840356394e-002	4.997335e+000
1.253639840356394e-002	4.999967e+000
1.255978126070680e-002	4.999969e+000
1.258316411784965e-002	4.999970e+000
1.260654697499251e-002	4.999971e+000
1.262992983213537e-002	4.999972e+000
1.265331268927822e-002	4.999971e+000
1.267669554642108e-002	4.999971e+000
1.270007840356394e-002	4.999970e+000
1.272718260618322e-002	4.999990e+000
1.275428680880250e-002	5.000000e+000
1.278139101142178e-002	5.000000e+000
1.280849521404106e-002	4.999992e+000
1.283559941666034e-002	4.999973e+000
1.286270361927962e-002	4.999946e+000
1.288980782189890e-002	4.999908e+000
1.288981782189890e-002	4.997875e+000
1.288982782189890e-002	4.875997e+000
1.288983782189890e-002	3.925397e+000
1.288985782189890e-002	4.564835e-001
1.288986282189890e-002	3.296162e-003
1.288987282189890e-002	4.754224e-004
1.288989282189890e-002	4.810244e-005
1.288993282189890e-002	2.999985e-005
1.291332710761318e-002	2.999985e-005
1.293672139332747e-002	2.999985e-005
1.296011567904176e-002	2.999985e-005
1.298350996475604e-002	2.999985e-005
1.300690425047033e-002	2.999985e-005
1.303029853618461e-002	2.999985e-005
1.305369282189890e-002	2.999985e-005
1.315838032189890e-002	2.999985e-005
1.317018470409232e-002	2.999985e-005
1.318198908628575e-002	2.999985e-005
1.319379346847918e-002	2.999985e-005
1.320559785067261e-002	2.999985e-005
1.321740223286604e-002	2.999985e-005
1.322920661505947e-002	2.999985e-005
1.324101099725290e-002	2.999985e-005
1.324102099725290e-002	3.232519e-005
1.324103099725290e-002	9.614843e-005
1.324104099725290e-002	2.127602e-003
1.324105099725290e-002	1.240036e-001
1.324106099725290e-002	1.074603e+000
1.324108099725290e-002	3.489334e+000
1.324112099725290e-002	4.997335e+000
1.324120099725290e-002	4.999967e+000
1.326458385439575e-002	4.999969e+000
1.328796671153861e-002	4.999970e+000
1.331134956868147e-002	4.999971e+000
1.333473242582432e-002	4.999972e+000
1.335811528296718e-002	4.999971e+000
1.338149814011004e-002	4.999971e+000
1.340488099725290e-002	4.999970e+000
1.343198519987218e-002	4.999990e+000
1.345908940249146e-002	5.000000e+000
1.348619360511074e-002	5.000000e+000
1.351329780773002e-002	4.999992e+000
1.354040201034930e-002	4.999973e+000
1.356750621296858e-002	4.999946e+000
1.359461041558786e-002	4.999908e+000
1.359462041558786e-002	4.997875e+000
1.359463041558786e-002	4.875997e+000
1.359464041558786e-002	3.925397e+000
1.359466041558786e-002	4.564835e-001
1.359466541558786e-002	3.296162e-003
1.359467541558786e-002	4.754224e-004
1.359469541558786e-002	4.810244e-005
1.359473541558786e-002	2.999985e-005
1.361812970130214e-002	2.999985e-005
1.364152398701643e-002	2.999985e-005
1.366491827273071e-002	2.999985e-005
1.368831255844500e-002	2.999985e-005
1.371170684415928e-002	2.999985e-005
1.373510112987357e-002	2.999985e-005
1.375849541558786e-002	2.999985e-005
1.386318291558785e-002	2.999985e-005
1.387498729778128e-002	2.999985e-005
1.388679167997471e-002	2.999985e-005
1.389859606216814e-002	2.999985e-005
1.391040044436157e-002	2.999985e-005
1.392220482655500e-002	2.999985e-005
1.393400920874843e-002	2.999985e-005
1.394581359094186e-002	2.999985e-005
1.394582359094186e-002	3.232519e-005
1.394583359094186e-002	9.614843e-005
1.394584359094186e-002	2.127602e-003
1.394585359094186e-002	1.240036e-001
1.394586359094186e-002	1.074603e+000
1.394588359094186e-002	3.489334e+000
1.394592359094186e-002	4.997335e+000
1.394600359094186e-002	4.999967e+000
1.396938644808471e-002	4.999969e+000
1.399276930522757e-002	4.999970e+000
1.401615216237043e-002	4.999971e+000
1.403953501951328e-002	4.999972e+000
1.406291787665614e-002	4.999971e+000
1.408630073379900e-002	4.999971e+000
1.410968359094185e-002	4.999970e+000
1.413678779356114e-002	4.999990e+000
1.416389199618041e-002	5.000000e+000
1.419099619879970e-002	5.000000e+000
1.421810040141897e-002	4.999992e+000
1.424520460403825e-002	4.999973e+000
1.427230880665753e-002	4.999946e+000
1.429941300927681e-002	4.999908e+000
1.429942300927681e-002	4.997875e+000
1.429943300927681e-002	4.875997e+000
1.429944300927681e-002	3.925397e+000
1.429946300927681e-002	4.564835e-001
1.429946800927682e-002	3.296162e-003
1.429947800927682e-002	4.754224e-004
1.429949800927681e-002	4.810244e-005
1.429953800927681e-002	2.999985e-005
1.432293229499110e-002	2.999985e-005
1.434632658070539e-002	2.999985e-005
1.436972086641967e-002	2.999985e-005
1.439311515213396e-002	2.999985e-005
1.441650943784824e-002	2.999985e-005
1.443990372356253e-002	2.999985e-005
1.446329800927681e-002	2.999985e-005
1.456798550927681e-002	2.999985e-005
1.457978989147024e-002	2.999985e-005
1.459159427366367e-002	2.999985e-005
1.460339865585710e-002	2.999985e-005
1.461520303805053e-002	2.999985e-005
1.462700742024396e-002	2.999985e-005
1.463881180243739e-002	2.999985e-005
1.465061618463081e-002	2.999985e-005
1.465062618463081e-002	3.232519e-005
1.465063618463081e-002	9.614843e-005
1.465064618463081e-002	2.127602e-003
1.465065618463081e-002	1.240036e-001
1.465066618463081e-002	1.074603e+000
1.465068618463081e-002	3.489334e+000
1.465072618463081e-002	4.997335e+000
1.465080618463081e-002	4.999967e+000
1.467418904177367e-002	4.999969e+000
1.469757189891653e-002	4.999970e+000
1.472095475605939e-002	4.999971e+000
1.474433761320224e-002	4.999972e+000
1.476772047034510e-002	4.999971e+000
1.479110332748796e-002	4.999971e+000
1.481448618463081e-002	4.999970e+000
1.484159038725009e-002	4.999990e+000
1.486869458986937e-002	5.000000e+000
1.489579879248865e-002	5.000000e+000
1.492290299510793e-002	4.999992e+000
1.495000719772721e-002	4.999973e+000
1.497711140034649e-002	4.999946e+000
1.500421560296577e-002	4.999908e+000
1.500422560296577e-002	4.997875e+000
1.500423560296577e-002	4.875997e+000
1.500424560296577e-002	3.925397e+000
1.500426560296577e-002	4.564835e-001
1.500427060296577e-002	3.296162e-003
1.500428060296577e-002	4.754224e-004
1.500430060296577e-002	4.810244e-005
1.500434060296577e-002	2.999985e-005
1.502773488868006e-002	2.999985e-005
1.505112917439434e-002	2.999985e-005
1.507452346010863e-002	2.999985e-005
1.509791774582291e-002	2.999985e-005
1.512131203153720e-002	2.999985e-005
1.514470631725149e-002	2.999985e-005
1.516810060296577e-002	2.999985e-005
1.527278810296577e-002	2.999985e-005
1.528459248515920e-002	2.999985e-005
1.529639686735263e-002	2.999985e-005
1.530820124954606e-002	2.999985e-005
1.532000563173949e-002	2.999985e-005
1.533181001393292e-002	2.999985e-005
1.534361439612634e-002	2.999985e-005
1.535541877831977e-002	2.999985e-005
1.535542877831977e-002	3.232519e-005
1.535543877831977e-002	9.614843e-005
1.535544877831977e-002	2.127602e-003
1.535545877831977e-002	1.240036e-001
1.535546877831977e-002	1.074603e+000
1.535548877831977e-002	3.489334e+000
1.535552877831977e-002	4.997335e+000
1.535560877831977e-002	4.999967e+000
1.537899163546263e-002	4.999969e+000
1.540237449260549e-002	4.999970e+000
1.542575734974834e-002	4.999971e+000
1.544914020689120e-002	4.999972e+000
1.547252306403406e-002	4.999971e+000
1.549590592117691e-002	4.999971e+000
1.551928877831977e-002	4.999970e+000
1.554639298093905e-002	4.999990e+000
1.557349718355833e-002	5.000000e+000
1.560060138617762e-002	5.000000e+000
1.562770558879690e-002	4.999992e+000
1.565480979141618e-002	4.999973e+000
1.568191399403546e-002	4.999946e+000
1.570901819665474e-002	4.999908e+000
1.570902819665474e-002	4.997875e+000
1.570903819665475e-002	4.875997e+000
1.570904819665475e-002	3.925397e+000
1.570906819665475e-002	4.564835e-001
1.570907319665475e-002	3.296162e-003
1.570908319665475e-002	4.754224e-004
1.570910319665475e-002	4.810244e-005
1.570914319665475e-002	2.999985e-005
1.573253748236904e-002	2.999985e-005
1.575593176808332e-002	2.999985e-005
1.577932605379761e-002	2.999985e-005
1.580272033951189e-002	2.999985e-005
1.582611462522618e-002	2.999985e-005
1.584950891094046e-002	2.999985e-005
1.587290319665475e-002	2.999985e-005
1.597759069665475e-002	2.999985e-005
1.604555944665475e-002	2.999985e-005
1.606022137200875e-002	2.999985e-005
1.606023137200876e-002	3.232519e-005
1.606024137200876e-002	9.614843e-005
1.606025137200876e-002	2.127602e-003
1.606026137200876e-002	1.240036e-001
1.606027137200876e-002	1.074603e+000
1.606029137200876e-002	3.489334e+000
1.606033137200876e-002	4.997335e+000
1.606041137200876e-002	4.999967e+000
1.608379422915162e-002	4.999969e+000
1.610717708629448e-002	4.999970e+000
1.613055994343733e-002	4.999971e+000
1.615394280058019e-002	4.999972e+000
1.617732565772305e-002	4.999971e+000
1.620070851486591e-002	4.999971e+000
1.622409137200876e-002	4.999970e+000
1.625119557462804e-002	4.999990e+000
1.627829977724732e-002	5.000000e+000
1.630540397986660e-002	5.000000e+000
1.633250818248589e-002	4.999992e+000
1.635961238510517e-002	4.999973e+000
1.638671658772445e-002	4.999946e+000
1.641382079034373e-002	4.999908e+000
1.641383079034373e-002	4.997875e+000
1.641384079034373e-002	4.875997e+000
1.641385079034374e-002	3.925397e+000
1.641387079034374e-002	4.564835e-001
1.641387579034374e-002	3.296162e-003
1.641388579034374e-002	4.754224e-004
1.641390579034374e-002	4.810244e-005
1.641394579034374e-002	2.999985e-005
1.643734007605802e-002	2.999985e-005
1.646073436177231e-002	2.999985e-005
1.648412864748659e-002	2.999985e-005
1.650752293320088e-002	2.999985e-005
1.653091721891517e-002	2.999985e-005
1.655431150462945e-002	2.999985e-005
1.657770579034374e-002	2.999985e-005
1.668239329034374e-002	2.999985e-005
1.669419767253717e-002	2.999985e-005
1.670600205473059e-002	2.999985e-005
1.671780643692402e-002	2.999985e-005
1.672961081911745e-002	2.999985e-005
1.674141520131088e-002	2.999985e-005
1.675321958350431e-002	2.999985e-005
1.676502396569774e-002	2.999985e-005
1.676503396569774e-002	3.232519e-005
1.676504396569774e-002	9.614843e-005
1.676505396569775e-002	2.127602e-003
1.676506396569775e-002	1.240036e-001
1.676507396569775e-002	1.074603e+000
1.676509396569775e-002	3.489334e+000
1.676513396569775e-002	4.997335e+000
1.676521396569775e-002	4.999967e+000
1.678859682284060e-002	4.999969e+000
1.681197967998346e-002	4.999970e+000
1.683536253712632e-002	4.999971e+000
1.685874539426918e-002	4.999972e+000
1.688212825141203e-002	4.999971e+000
1.690551110855489e-002	4.999971e+000
1.692889396569775e-002	4.999970e+000
1.695599816831703e-002	4.999990e+000
1.698310237093631e-002	5.000000e+000
1.701020657355559e-002	5.000000e+000
1.703731077617487e-002	4.999992e+000
1.706441497879416e-002	4.999973e+000
1.709151918141344e-002	4.999946e+000
1.711862338403272e-002	4.999908e+000
1.711863338403272e-002	4.997875e+000
1.711864338403272e-002	4.875997e+000
1.711865338403272e-002	3.925397e+000
1.711867338403272e-002	4.564835e-001
1.711867838403272e-002	3.296162e-003
1.711868838403273e-002	4.754224e-004
1.711870838403273e-002	4.810244e-005
1.711874838403273e-002	2.999985e-005
1.714214266974701e-002	2.999985e-005
1.716553695546130e-002	2.999985e-005
1.718893124117558e-002	2.999985e-005
1.721232552688987e-002	2.999985e-005
1.723571981260415e-002	2.999985e-005
1.725911409831844e-002	2.999985e-005
1.728250838403272e-002	2.999985e-005
1.738719588403272e-002	2.999985e-005
1.739900026622615e-002	2.999985e-005
1.741080464841958e-002	2.999985e-005
1.742260903061301e-002	2.999985e-005
1.743441341280644e-002	2.999985e-005
1.744621779499987e-002	2.999985e-005
1.745802217719330e-002	2.999985e-005
1.746982655938673e-002	2.999985e-005
1.746983655938673e-002	3.232519e-005
1.746984655938673e-002	9.614843e-005
1.746985655938673e-002	2.127602e-003
1.746986655938674e-002	1.240036e-001
1.746987655938674e-002	1.074603e+000
1.746989655938674e-002	3.489334e+000
1.746993655938674e-002	4.997335e+000
1.747001655938674e-002	4.999967e+000
1.749339941652959e-002	4.999969e+000
1.751678227367245e-002	4.999970e+000
1.754016513081531e-002	4.999971e+000
1.756354798795817e-002	4.999972e+000
1.758693084510102e-002	4.999971e+000
1.761031370224388e-002	4.999971e+000
1.763369655938674e-002	4.999970e+000
1.766080076200602e-002	4.999990e+000
1.768790496462530e-002	5.000000e+000
1.771500916724458e-002	5.000000e+000
1.774211336986386e-002	4.999992e+000
1.776921757248315e-002	4.999973e+000
1.779632177510242e-002	4.999946e+000
1.782342597772171e-002	4.999908e+000
1.782343597772171e-002	4.997875e+000
1.782344597772171e-002	4.875997e+000
1.782345597772171e-002	3.925397e+000
1.782347597772171e-002	4.564835e-001
1.782348097772171e-002	3.296162e-003
1.782349097772171e-002	4.754224e-004
1.782351097772171e-002	4.810244e-005
1.782355097772171e-002	2.999985e-005
1.784694526343600e-002	2.999985e-005
1.787033954915028e-002	2.999985e-005
1.789373383486457e-002	2.999985e-005
1.791712812057886e-002	2.999985e-005
1.794052240629314e-002	2.999985e-005
1.796391669200743e-002	2.999985e-005
1.798731097772171e-002	2.999985e-005
1.809199847772171e-002	2.999985e-005
1.810380285991514e-002	2.999985e-005
1.811560724210857e-002	2.999985e-005
1.812741162430200e-002	2.999985e-005
1.813921600649543e-002	2.999985e-005
1.815102038868886e-002	2.999985e-005
1.816282477088229e-002	2.999985e-005
1.817462915307572e-002	2.999985e-005
1.817463915307572e-002	3.232519e-005
1.817464915307572e-002	9.614843e-005
1.817465915307572e-002	2.127602e-003
1.817466915307572e-002	1.240036e-001
1.817467915307573e-002	1.074603e+000
1.817469915307573e-002	3.489334e+000
1.817473915307572e-002	4.997335e+000
1.817481915307572e-002	4.999967e+000
1.819820201021858e-002	4.999969e+000
1.822158486736144e-002	4.999970e+000
1.824496772450429e-002	4.999971e+000
1.826835058164715e-002	4.999972e+000
1.829173343879001e-002	4.999971e+000
1.831511629593287e-002	4.999971e+000
1.833849915307572e-002	4.999970e+000
1.836560335569501e-002	4.999990e+000
1.839270755831429e-002	5.000000e+000
1.841981176093357e-002	5.000000e+000
1.844691596355285e-002	4.999992e+000
1.847402016617213e-002	4.999973e+000
1.850112436879141e-002	4.999946e+000
1.852822857141069e-002	4.999908e+000
1.852823857141070e-002	4.997875e+000
1.852824857141070e-002	4.875997e+000
1.852825857141070e-002	3.925397e+000
1.852827857141070e-002	4.564835e-001
1.852828357141070e-002	3.296162e-003
1.852829357141070e-002	4.754224e-004
1.852831357141070e-002	4.810244e-005
1.852835357141070e-002	2.999985e-005
1.855174785712499e-002	2.999985e-005
1.857514214283927e-002	2.999985e-005
1.859853642855356e-002	2.999985e-005
1.862193071426785e-002	2.999985e-005
1.864532499998213e-002	2.999985e-005
1.866871928569642e-002	2.999985e-005
1.869211357141070e-002	2.999985e-005
1.879680107141070e-002	2.999985e-005
1.880860545360413e-002	2.999985e-005
1.882040983579756e-002	2.999985e-005
1.883221421799099e-002	2.999985e-005
1.884401860018442e-002	2.999985e-005
1.885582298237785e-002	2.999985e-005
1.886762736457127e-002	2.999985e-005
1.887943174676470e-002	2.999985e-005
1.887944174676471e-002	3.232519e-005
1.887945174676471e-002	9.614843e-005
1.887946174676471e-002	2.127602e-003
1.887947174676471e-002	1.240036e-001
1.887948174676471e-002	1.074603e+000
1.887950174676471e-002	3.489334e+000
1.887954174676471e-002	4.997335e+000
1.887962174676471e-002	4.999967e+000
1.890300460390757e-002	4.999969e+000
1.892638746105043e-002	4.999970e+000
1.894977031819328e-002	4.999971e+000
1.897315317533614e-002	4.999972e+000
1.899653603247900e-002	4.999971e+000
1.901991888962186e-002	4.999971e+000
1.904330174676471e-002	4.999970e+000
1.907040594938399e-002	4.999990e+000
1.909751015200327e-002	5.000000e+000
1.912461435462256e-002	5.000000e+000
1.915171855724184e-002	4.999992e+000
1.917882275986112e-002	4.999973e+000
1.920592696248040e-002	4.999946e+000
1.923303116509968e-002	4.999908e+000
1.923304116509968e-002	4.997875e+000
1.923305116509969e-002	4.875997e+000
1.923306116509969e-002	3.925397e+000
1.923308116509969e-002	4.564835e-001
1.923308616509969e-002	3.296162e-003
1.923309616509969e-002	4.754224e-004
1.923311616509969e-002	4.810244e-005
1.923315616509969e-002	2.999985e-005
1.925655045081397e-002	2.999985e-005
1.927994473652826e-002	2.999985e-005
1.930333902224254e-002	2.999985e-005
1.932673330795683e-002	2.999985e-005
1.935012759367112e-002	2.999985e-005
1.937352187938540e-002	2.999985e-005
1.939691616509969e-002	2.999985e-005
1.950160366509969e-002	2.999985e-005
1.951340804729312e-002	2.999985e-005
1.952521242948654e-002	2.999985e-005
1.953701681167997e-002	2.999985e-005
1.954882119387340e-002	2.999985e-005
1.956062557606684e-002	2.999985e-005
1.957242995826026e-002	2.999985e-005
1.958423434045369e-002	2.999985e-005
1.958424434045369e-002	3.232519e-005
1.958425434045370e-002	9.614843e-005
1.958426434045370e-002	2.127602e-003
1.958427434045370e-002	1.240036e-001
1.958428434045370e-002	1.074603e+000
1.958430434045370e-002	3.489334e+000
1.958434434045370e-002	4.997335e+000
1.958442434045370e-002	4.999967e+000
1.960780719759656e-002	4.999969e+000
1.963119005473941e-002	4.999970e+000
1.965457291188227e-002	4.999971e+000
1.967795576902513e-002	4.999972e+000
1.970133862616798e-002	4.999971e+000
1.972472148331084e-002	4.999971e+000
1.974810434045370e-002	4.999970e+000
1.977520854307298e-002	4.999990e+000
1.980231274569226e-002	5.000000e+000
1.982941694831154e-002	5.000000e+000
1.985652115093083e-002	4.999992e+000
1.988362535355011e-002	4.999973e+000
1.991072955616939e-002	4.999946e+000
1.993783375878867e-002	4.999908e+000
1.993784375878867e-002	4.997875e+000
1.993785375878867e-002	4.875997e+000
1.993786375878867e-002	3.925397e+000
1.993788375878867e-002	4.564835e-001
1.993788875878868e-002	3.296162e-003
1.993789875878868e-002	4.754224e-004
1.993791875878868e-002	4.810244e-005
1.993795875878868e-002	2.999985e-005
1.996135304450296e-002	2.999985e-005
1.998474733021725e-002	2.999985e-005
2.000814161593153e-002	2.999985e-005
2.003153590164582e-002	2.999985e-005
2.005493018736011e-002	2.999985e-005
2.007832447307439e-002	2.999985e-005
2.010171875878868e-002	2.999985e-005
2.020640625878867e-002	2.999985e-005
2.021821064098211e-002	2.999985e-005
2.023001502317553e-002	2.999985e-005
2.024181940536896e-002	2.999985e-005
2.025362378756239e-002	2.999985e-005
2.026542816975582e-002	2.999985e-005
2.027723255194925e-002	2.999985e-005
2.028903693414268e-002	2.999985e-005
2.028904693414268e-002	3.232519e-005
2.028905693414268e-002	9.614843e-005
2.028906693414269e-002	2.127602e-003
2.028907693414269e-002	1.240036e-001
2.028908693414269e-002	1.074603e+000
2.028910693414269e-002	3.489334e+000
2.028914693414269e-002	4.997335e+000
2.028922693414269e-002	4.999967e+000
2.031260979128554e-002	4.999969e+000
2.033599264842840e-002	4.999970e+000
2.035937550557126e-002	4.999971e+000
2.038275836271412e-002	4.999972e+000
2.040614121985697e-002	4.999971e+000
2.042952407699983e-002	4.999971e+000
2.045290693414269e-002	4.999970e+000
2.048001113676197e-002	4.999990e+000
2.050711533938125e-002	5.000000e+000
2.053421954200053e-002	5.000000e+000
2.056132374461981e-002	4.999992e+000
2.058842794723910e-002	4.999973e+000
2.061553214985838e-002	4.999946e+000
2.064263635247766e-002	4.999908e+000
2.064264635247766e-002	4.997875e+000
2.064265635247766e-002	4.875997e+000
2.064266635247766e-002	3.925397e+000
2.064268635247766e-002	4.564835e-001
2.064269135247766e-002	3.296162e-003
2.064270135247767e-002	4.754224e-004
2.064272135247766e-002	4.810244e-005
2.064276135247766e-002	2.999985e-005
2.066615563819195e-002	2.999985e-005
2.068954992390623e-002	2.999985e-005
2.071294420962052e-002	2.999985e-005
2.073633849533481e-002	2.999985e-005
2.075973278104909e-002	2.999985e-005
2.078312706676338e-002	2.999985e-005
2.080652135247766e-002	2.999985e-005
2.091120885247766e-002	2.999985e-005
2.092301323467109e-002	2.999985e-005
2.093481761686452e-002	2.999985e-005
2.094662199905795e-002	2.999985e-005
2.095842638125138e-002	2.999985e-005
2.097023076344481e-002	2.999985e-005
2.098203514563824e-002	2.999985e-005
2.099383952783167e-002	2.999985e-005
2.099384952783167e-002	3.232519e-005
2.099385952783167e-002	9.614843e-005
2.099386952783167e-002	2.127602e-003
2.099387952783167e-002	1.240036e-001
2.099388952783168e-002	1.074603e+000
2.099390952783168e-002	3.489334e+000
2.099394952783168e-002	4.997335e+000
2.099402952783168e-002	4.999967e+000
2.101741238497453e-002	4.999969e+000
2.104079524211739e-002	4.999970e+000
2.106417809926025e-002	4.999971e+000
2.108756095640310e-002	4.999972e+000
2.111094381354596e-002	4.999971e+000
2.113432667068882e-002	4.999971e+000
2.115770952783167e-002	4.999970e+000
2.117915205015310e-002	4.999970e+000
2.120059457247453e-002	4.999970e+000
2.122203709479596e-002	4.999970e+000
2.124347961711739e-002	4.999970e+000
2.126492213943882e-002	4.999970e+000
2.128636466176024e-002	4.999970e+000
2.130780718408167e-002	4.999970e+000
2.130819780908167e-002	4.999970e+000
2.134743894616665e-002	4.999908e+000
2.134744894616665e-002	4.997875e+000
2.134745894616665e-002	4.875997e+000
2.134746894616665e-002	3.925397e+000
2.134748894616665e-002	4.564835e-001
2.134749394616665e-002	3.296162e-003
2.134750394616665e-002	4.754224e-004
2.134752394616665e-002	4.810244e-005
2.134756394616665e-002	2.999985e-005
2.137095823188094e-002	2.999985e-005
2.139435251759522e-002	2.999985e-005
2.141774680330951e-002	2.999985e-005
2.144114108902380e-002	2.999985e-005
2.146453537473808e-002	2.999985e-005
2.148792966045237e-002	2.999985e-005
2.151132394616665e-002	2.999985e-005
2.161601144616665e-002	2.999985e-005
2.162781582836008e-002	2.999985e-005
2.163962021055351e-002	2.999985e-005
2.165142459274694e-002	2.999985e-005
2.166322897494037e-002	2.999985e-005
2.167503335713380e-002	2.999985e-005
2.168683773932723e-002	2.999985e-005
2.169864212152066e-002	2.999985e-005
2.169865212152066e-002	3.232519e-005
2.169866212152066e-002	9.614843e-005
2.169867212152066e-002	2.127602e-003
2.169868212152066e-002	1.240036e-001
2.169869212152066e-002	1.074603e+000
2.169871212152066e-002	3.489334e+000
2.169875212152066e-002	4.997335e+000
2.169883212152066e-002	4.999967e+000
2.172221497866352e-002	4.999969e+000
2.174559783580638e-002	4.999970e+000
2.176898069294923e-002	4.999971e+000
2.179236355009209e-002	4.999972e+000
2.181574640723495e-002	4.999971e+000
2.183912926437781e-002	4.999971e+000
2.186251212152066e-002	4.999970e+000
2.188961632413995e-002	4.999990e+000
2.191672052675922e-002	5.000000e+000
2.194382472937851e-002	5.000000e+000
2.197092893199779e-002	4.999992e+000
2.199803313461707e-002	4.999973e+000
2.202513733723635e-002	4.999946e+000
2.205224153985563e-002	4.999908e+000
2.205225153985563e-002	4.997875e+000
2.205226153985564e-002	4.875997e+000
2.205227153985564e-002	3.925397e+000
2.205229153985564e-002	4.564835e-001
2.205229653985564e-002	3.296162e-003
2.205230653985564e-002	4.754224e-004
2.205232653985564e-002	4.810244e-005
2.205236653985564e-002	2.999985e-005
2.207576082556993e-002	2.999985e-005
2.209915511128421e-002	2.999985e-005
2.212254939699850e-002	2.999985e-005
2.214594368271278e-002	2.999985e-005
2.216933796842707e-002	2.999985e-005
2.219273225414135e-002	2.999985e-005
2.221612653985564e-002	2.999985e-005
2.232081403985564e-002	2.999985e-005
2.233261842204907e-002	2.999985e-005
2.234442280424250e-002	2.999985e-005
2.235622718643593e-002	2.999985e-005
2.236803156862936e-002	2.999985e-005
2.237983595082279e-002	2.999985e-005
2.239164033301621e-002	2.999985e-005
2.240344471520964e-002	2.999985e-005
2.240345471520965e-002	3.232519e-005
2.240346471520965e-002	9.614843e-005
2.240347471520965e-002	2.127602e-003
2.240348471520965e-002	1.240036e-001
2.240349471520965e-002	1.074603e+000
2.240351471520965e-002	3.489334e+000
2.240355471520965e-002	4.997335e+000
2.240363471520965e-002	4.999967e+000
2.242701757235251e-002	4.999969e+000
2.245040042949537e-002	4.999970e+000
2.247378328663822e-002	4.999971e+000
2.249716614378108e-002	4.999972e+000
2.252054900092394e-002	4.999971e+000
2.254393185806679e-002	4.999971e+000
2.256731471520965e-002	4.999970e+000
2.259441891782893e-002	4.999990e+000
2.262152312044821e-002	5.000000e+000
2.264862732306749e-002	5.000000e+000
2.267573152568678e-002	4.999992e+000
2.270283572830606e-002	4.999973e+000
2.272993993092534e-002	4.999946e+000
2.275704413354462e-002	4.999908e+000
2.275705413354462e-002	4.997875e+000
2.275706413354462e-002	4.875997e+000
2.275707413354463e-002	3.925397e+000
2.275709413354463e-002	4.564835e-001
2.275709913354463e-002	3.296162e-003
2.275710913354463e-002	4.754224e-004
2.275712913354463e-002	4.810244e-005
2.275716913354463e-002	2.999985e-005
2.278056341925891e-002	2.999985e-005
2.280395770497320e-002	2.999985e-005
2.282735199068748e-002	2.999985e-005
2.285074627640177e-002	2.999985e-005
2.287414056211606e-002	2.999985e-005
2.289753484783034e-002	2.999985e-005
2.292092913354463e-002	2.999985e-005
2.302561663354463e-002	2.999985e-005
2.303742101573806e-002	2.999985e-005
2.304922539793148e-002	2.999985e-005
2.306102978012491e-002	2.999985e-005
2.307283416231834e-002	2.999985e-005
2.308463854451177e-002	2.999985e-005
2.309644292670520e-002	2.999985e-005
2.310824730889863e-002	2.999985e-005
2.310825730889863e-002	3.232519e-005
2.310826730889863e-002	9.614843e-005
2.310827730889864e-002	2.127602e-003
2.310828730889864e-002	1.240036e-001
